id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Sum1;Sum2,,
1198;Air Indonesia;245 Oakridge Ave.;8;43;17/02/2000 10:13;1987-06-03 15:01:36.000;35398;11035.3070,,
1199;Green Bay Travel Services;865 Old Tall Tree Lane;38;4;31/03/1985 14:28;2003-10-30 10:53:20.000;47550;39742.3396,,
1200;Johnson, Erico & Co CPA's;1235 Easton Rd.;48;43;15/01/1980 16:00;2004-07-01 17:40:00.000;86410;6704.1481,
1201;Caranisco Homes;45 South Deer Creek Drive;5;28;07/08/1977 01:00;2003-06-07 10:34:56.000;1888.;24044.1584,,
1202;Facelift Kitchen and Bath;231 Sheriden Rd.;15;48;28/11/2005 08:42;2006-01-24 10:53:20.000;10770;85920.6875,,
1203;Chands CPA;2644 Princeton Ln.;28;40;25/06/1989 18:47;1975-07-27 14:33:20.000;19800;53401.0189,,
1204;Pasifico Inc.;600 Central Ave;14;28;30/12/1990 12:27;1972-04-05 22:13:20.000;32020;60626.4304,,
1205;Vanity Town;2936 Arlington Ave.;39;48;27/06/1982 13:02;1971-03-26 09:21:36.000;11014;1451.6657,,
1206;MedicServe Medical Supply;3344 Beachwood Ln.;39;27;14/05/1975 12:47;2006-08-12 01:13:20.000;27489;96512.2651,,
1207;Hi-Land Art & Frame;3181 Barkwood Ct.;22;8;23/01/2000 00:40;2000-05-18 01:28:16.000;71580;50900.9578,,
1208;Woodworks Co.;43078 Kennedy Dr.;33;38;14/09/1989 08:07;1970-09-11 01:13:20.000;8855.;88264.6625,,
1209;Griffith Paving and Sealcoatin;872 Virginia Rd.;6;48;04/05/1977 14:20;2000-10-31 23:20:00.000;19116;21613.4520,,
1210;Air France;632 Roger Williams;21;5;07/06/2000 16:20;2007-01-25 23:21:36.000;51616;54379.3570,,
1211;Happ Aluminum Siding Co.;872 Virginia Rd.;32;15;04/11/1987 21:33;1982-02-24 19:34:56.000;70112;24066.7792,,
1212;Gourmet the Frog;201-C Frontage Rd.;44;28;10/04/2005 03:27;2004-07-26 01:00:00.000;4792.;20320.7684,,
1213;Foy Aviation;632 Florence Dr.;30;14;11/05/2007 17:13;2002-04-30 23:41:36.000;73720;41515.6408,,
1214;Camp Stuff;54 Lakeview Terrace;46;39;19/09/1990 17:00;2002-07-21 00:08:16.000;82562;86019.4570,,
1215;Ebert Music Center;2220 Grant Blvd.;35;39;07/11/2000 12:27;2000-04-02 21:08:16.000;45332;65612.0692,,
1216;Ebert Music Center;2220 Grant Blvd.;37;22;18/02/1970 22:15;1987-05-28 01:26:40.000;19070;20440.4202,,
1217;Hart Corporation;2922 Twin Oaks Drive;12;33;26/10/2000 16:33;2003-03-08 05:06:40.000;96690;22496.4824,,
1218;Marcy Elaine Bakery;2510 Crain;26;6;01/07/1982 09:27;1982-08-30 04:48:16.000;48432;99967.1189,,
1219;John G. Hartling Ltd.;750 Homewood Ave.;25;21;04/09/2005 03:13;1974-01-10 05:21:36.000;96448;16164.0320,,
1220;Schmidt Denists;1839 McCraren Rd.;42;32;16/08/2000 03:00;2003-06-23 15:28:16.000;81109;47732.4812,,
1221;Maintence Services of Maine;2148 Eastview Dr.;24;44;24/02/1983 18:40;1971-09-23 08:46:40.000;29754;74996.1732,,
1222;Kermit the Pet Shop;3150 Skokie Valley Rd.;16;30;18/04/1972 15:47;2006-04-12 12:33:20.000;36508;60920.6875,,
1223;Meonits & Mogogni Inc.;1155 Ridgewood Drive;1;46;14/12/2006 08:40;2000-10-19 02:21:36.000;44576;28172.8000,,
1224;Flinn Mosquito and Pest Contro;550 Sheridan;14;35;07/10/1993 14:20;1990-10-24 01:14:56.000;24370;11700.2446,,
1225;P K M Packaging Supply;54 Lakeview Terrace;50;37;10/09/2003 05:15;2000-12-01 19:46:40.000;56960;25098.8600,,
1226;Maintence Services of Maine;770 Exmoor Rd.;21;12;14/01/1993 16:02;1980-07-16 21:28:16.000;95952;85795.7249,,
1227;Salt & Pepper Catering Service;872 Virginia Rd.;7;26;12/06/2004 15:53;1997-01-02 10:13:20.000;54340;82965.1410,,
1228;Michael Montgomery Hair Saloon;42 Valley Rd.;37;25;19/10/1975 15:13;2000-07-25 15:13:20.000;87304;32050.1312,,
1229;Glenwood Credit Union;465 Stratford Rd.;42;42;06/03/1972 03:20;1990-08-08 15:54:56.000;20980;86791.5975,,
1230;Corbins, Rodriguez, & Savocchi;1770 first St.;8;24;19/03/2001 15:35;1986-11-04 22:28:16.000;53233;43487.9246
1231;Metro Appliance Service;917 Fairview Ave.  Apt. 982;35;16;24/01/1986 05:08;2006-06-15 05:26:40.000;63605;52362.5853,,
1232;Masterlands Cleaning;42 Valley Rd.;18;1;01/10/1997 11:00;2006-08-29 00:48:16.000;40688;75350.0858,,
1233;Johnson, Erico & Co CPA's;456 Grossman Ln.;41;14;17/08/1978 12:07;2004-03-14 08:13:20.000;65116;62186.0636,
1234;Dean Barnett Furniture Repair;445 Park Ave.;20;50;17/08/1992 15:00;2001-03-15 00:28:16.000;83396;57352.6180,,
1235;Kermit the Pet Shop;2267 Anderson Lane;14;21;10/09/1982 18:35;2006-07-13 18:48:16.000;28566;32484.9939,,
1236;Derbin Contracting Services;750 Homewood Ave.;47;7;06/12/2005 15:20;2007-09-22 23:26:40.000;53218;29920.3000,,
1237;janice Mann Accounting Service;313 Grove Ave.;14;37;23/03/1983 20:40;1974-07-05 04:34:56.000;37728;77802.3712,,
1238;Trapezoid Studios;3150 Skokie Valley Rd.;15;42;02/12/2006 18:53;1972-11-02 13:46:40.000;62205;47584.4086,,
1239;Park District Of America;2870 Skokie Rd.;8;8;15/03/1993 20:28;1985-08-20 16:33:20.000;92644;33699.0232,,
1240;Palmer Golf Supplies;2112 Ravine Drive;35;35;05/12/1974 07:20;2001-04-07 14:06:40.000;40415;58799.6704,,
1241;Myles Building Consultants;886 Yale Lane;45;18;01/02/1970 06:00;1982-12-04 05:21:36.000;4200.;98976.7369,,
1242;North West Gas Co.;511 Hill;20;41;16/03/1982 04:13;2005-10-08 04:33:20.000;3320.;41500.6160,,
1243;P K M Packaging Supply;2032 Northbrook Ct.;30;20;18/12/2006 18:42;2004-12-07 09:33:20.000;33008;46397.3030,,
1244;Metro Appliance Service;35 Glenlake Dr.;40;14;05/11/1994 01:47;1975-01-18 18:00:00.000;47995;43086.7361,,
1245;Air Mexico;1126 Hillcrest Ave;39;47;07/05/1972 23:55;2006-08-01 16:20:00.000;22656;9586.4144,,
1246;Lutz Soft Cloth Car Wash;201-C Frontage Rd.;37;14;31/05/2000 13:00;1977-06-12 11:40:00.000;31322;59849.4112,,
1247;Facelift Kitchen and Bath;1701 W. Mellody Rd.;24;15;29/05/1986 06:08;1987-04-12 13:01:36.000;78708;24680.9340,,
1248;Lutz Soft Cloth Car Wash;671 Blackstone Ave.;19;8;08/04/1994 11:13;1972-11-08 19:46:40.000;76960;56065.0474,,
1249;Ernie's Foriegn Car Service;1619 Judson Ave. Apt #34B;33;35;19/02/1994 23:20;1972-02-23 21:08:16.000;84809;30240.8048,,
1250;Brand Y Creative Services;1882 St. Johns;21;45;26/04/1987 10:22;2000-06-01 16:46:40.000;17736;16896.1177,,
1251;North Shore Appliance Service;865 Old Tall Tree Lane;5;20;22/12/1994 12:40;2004-03-13 08:41:36.000;60444;12981.7092,,
1252;Rythmics Ltd.;2024 St.Johns Ave.;22;30;10/08/2005 10:48;1978-02-04 00:26:40.000;85760;27242.6572,,
1253;Air Indonesia;12 Broadview Lane;19;40;15/04/2000 12:28;2006-06-07 20:34:56.000;6288.;11847.3730,,
1254;Kermit the Pet Shop;854 Woodbine;30;39;18/11/1993 22:00;1985-05-23 21:14:56.000;62928;3392.3331,,
1255;Camp Stuff;310 Walker Ave.;11;37;16/03/1975 18:42;2001-01-12 04:13:20.000;81960;96786.6674,,
1256;Yale Remins Temp Agency;1858 Balsam Way;27;24;23/11/2000 12:27;2000-03-01 22:53:20.000;5650.;21560.3280,,
1257;New Dehli Auto Exchange;2267 Anderson Lane;8;19;17/06/1970 00:35;2003-07-14 20:33:20.000;30580;60163.7649,,
1258;Nina's Snow Plowing;45 South Deer Creek Drive;24;33;25/04/2005 04:33;2000-12-13 07:06:40.000;55860;39180.6039,,
1259;Air Mexico;456 Groverland Ave.;6;21;01/11/1994 03:20;2006-02-04 15:34:56.000;40416;19494.7770,,
1260;Chicagoland Cleaners;917 Fairview Ave.  Apt. 982;5;5;21/02/2000 02:27;2004-03-04 02:28:16.000;32500;68702.0352,,
1261;Office Pro Supply Co.;1633 McGovern place;1;22;02/06/2007 17:00;1977-12-06 23:46:40.000;32588;4304.3984,,
1262;New Dehli Auto Exchange;1436 Waverly Rd.;40;19;20/10/2002 19:40;1975-07-05 22:21:36.000;60152;63276.9200,,
1263;Mergenthaler Inc.;2045 St. johns Ave.;14;30;26/03/1997 18:13;2001-08-14 01:26:40.000;3740.;48282.5956,,
1264;Futoons Cartoons Emporium;3150 Skokie Valley Rd.;30;11;15/05/1993 01:55;2005-05-22 18:20:00.000;73489;74205.1804,,
1265;Park District Of America;2224 Sherman Rd.;10;27;08/06/1974 06:07;1975-02-05 19:20:00.000;86795;20440.6530,,
1266;Corbins, Rodriguez, & Savocchi;574 Chicago Ave.;38;8;21/07/1986 21:00;1993-07-12 07:53:20.000;92114;81000.1444
1267;Energy Source Diet Centers;3100 Trailer Way;1;24;02/11/2002 12:13;1986-03-09 04:41:36.000;15968;67320.0386,,
1268;DBN Bank;445 Park Ave.;24;6;03/06/1978 14:08;1980-08-11 17:40:00.000;43834;14725.3447,,
1269;Schmidt Denists;1009 marvel Way;5;5;30/09/1986 11:27;2000-09-15 00:33:20.000;87440;37044.5866,,
1270;Marcy Elaine Bakery;4467 Sheridan Rd.;13;1;03/07/1980 20:20;1993-02-07 23:21:36.000;97025;32628.2896,,
1271;Pasifico Inc.;1575 Oakwood Ave.;12;40;21/04/2006 19:53;1997-08-27 17:40:00.000;57516;46366.2480,,
1272;Peterson Roberts Carpentry;581 Hill St. Apt. 234;42;14;04/04/2001 13:53;2001-12-03 09:46:40.000;61020;7080.8130,,
1273;K L Consulting;12 Craven Way;22;30;30/11/1983 00:27;1974-07-07 04:33:20.000;14200;34399.6351,,
1274;Chands CPA;1065 Hillcrest Circle;30;10;31/08/2000 07:02;1982-09-07 07:14:56.000;19660;84368.3776,,
1275;Kapp Camera and Video;1752 Clinton Ave.;28;38;14/01/2004 20:27;1989-11-08 11:21:36.000;27917;58740.6734,,
1276;Hibbard Road Suppliers;139 Bay Colony Dr.;3;1;25/08/2001 15:13;2004-01-08 22:13:20.000;76358;91465.3876,,
1277;MedicServe Medical Supply;511 Maple Ave.  Apt. 1B;44;24;11/10/2000 15:27;1985-12-25 02:54:56.000;91946;58208.7557,,
1278;Mac Computer Warehouse;1450 Harding Ave.;18;5;22/08/1987 20:47;2005-12-28 15:06:40.000;94033;77296.6196,,
1279;Marks, Marks, and Kaplan Ltd.;1337 Cavell Ave.;2;13;11/08/1982 16:22;2000-11-25 08:53:20.000;74114;98404.6880
1280;Cotton Thumb Ltd.;4763 Blackhawk Rd.;16;12;13/11/1971 17:07;2003-01-07 19:21:36.000;26333;97280.1448,,
1281;Pivot Point College;512 Hill;22;42;30/11/1977 08:42;2000-05-19 14:20:00.000;71911;14188.1168,,
1282;Pac Builders;4763 Blackhawk Rd.;11;22;03/08/1970 03:53;1975-04-01 04:53:20.000;8705.;65213.2359,,
1283;Garfield Appliance Service;770 Exmoor Rd.;29;30;16/12/2006 11:08;1978-08-13 13:40:00.000;97564;70413.8884,,
1284;Keyth Contracting and Repair;899 Harvard Ct;29;28;30/04/2003 05:55;2007-08-28 12:20:00.000;72354;2051.2330,,
1285;Dapper's Antiques;1436 Waverly Rd.;28;3;16/02/2001 02:00;1994-02-13 00:40:00.000;81520;7860.2223,,
1286;Shaggy's Grooming Services;1575 Oakwood Ave.;18;44;08/07/2005 18:07;2000-02-18 23:08:16.000;88375;55262.3730,,
1287;Quad City Cleaning;1954 First St.;6;18;04/07/1982 11:42;2006-07-13 06:08:16.000;37520;30230.8722,,
1288;Car Suite Cleaners;14836 W. River Oaks Dr.;20;2;29/03/2001 06:53;1994-09-17 01:00:00.000;19000;56356.1369,,
1289;Pete's Auto Repair;2479 Woodridge Drive;50;16;23/08/1994 17:40;2001-09-13 10:20:00.000;16036;43134.6708,,
1290;Derbin Contracting Services;886 Yale Lane;6;22;26/10/2004 18:33;1972-02-15 11:06:40.000;11658;92774.5300,,
1291;Schnitzer Denist College;511 Hill;32;11;29/03/1978 06:13;1996-02-09 10:00:00.000;25504;80236.5100,,
1292;Ampro Office Team Ltd.;2505 Allison ct.;28;29;07/02/2006 06:55;2000-05-30 02:46:40.000;14862;75264.1376,,
1293;AAA Daniels Antiques;785 Highland place;49;29;28/12/1986 13:20;2000-06-18 09:54:56.000;66408;74608.3562,,
1294;Myles Building Consultants;4522 N. Greenview Apt. 1B;21;28;20/06/2005 21:40;1983-02-17 03:20:00.000;33832;82760.8400,,
1295;Doll House Rock;445 Park Ave.;8;18;01/01/2000 17:33;2003-05-31 11:54:56.000;37318;6566.2384,,
1296;Michael Montgomery Hair Saloon;1444 Chantilly Ln.;40;6;24/07/2007 09:55;1990-04-14 03:26:40.000;2624.;89210.0455,,
1297;Schmidt Denists;425 Lake Ave.;43;20;05/02/1974 12:40;1992-05-06 05:41:36.000;19623;72976.2600,,
1298;New Dehli Auto Exchange;872 Virginia Rd.;29;50;30/03/1978 17:35;1974-04-08 13:33:20.000;5288.;61740.5895,,
1299;Cradle the Call;12 Broadview Lane;9;6;26/01/1980 18:40;2006-06-15 11:28:16.000;28891;76201.1238,,
1300;Derbin Contracting Services;654 Walnut Rd.;9;32;18/09/1994 04:47;1993-12-07 10:26:40.000;40721;42239.5936,,
1301;Gilbert Co.;35 Glenlake Dr.;46;28;19/09/1992 11:53;1977-04-07 02:14:56.000;59040;44816.0042,,
1302;Hi-Land Art & Frame;632 Florence Dr.;19;49;17/03/1989 01:07;2005-10-14 10:33:20.000;68060;27486.5734,,
1303;Darcy Frame and Matting Servic;1777 balsamic Ave.;46;21;25/10/1974 20:07;1972-02-21 06:00:00.000;94904;74465.3200,,
1304;Funnyface Amusement Games;632 Roger Williams;38;8;01/02/1980 04:28;2003-06-18 05:40:00.000;1039.;26592.2714,,
1305;Marks, Marks, and Kaplan Ltd.;3487 Green Bay Rd.;16;40;17/10/1974 17:40;1985-04-17 23:08:16.000;15144;50702.7232
1306;Pac Builders;2922 Twin Oaks Drive;12;43;26/07/2006 12:22;1985-05-29 16:08:16.000;45479;72908.7080,,
1307;North West Gas Co.;886 Yale Lane;14;29;25/11/2006 15:08;2003-08-22 01:13:20.000;93235;46777.5986,,
1308;Doerner's Awnings and Canopies;1575 Oakwood Ave.;45;9;28/04/1986 09:13;2006-07-14 15:00:00.000;69828;58776.3296,,
1309;Salt & Pepper Catering Service;1234 Devonshire Court;46;9;11/05/1992 05:53;2004-01-17 00:40:00.000;34784;53504.7275,,
1310;Lickmen Restoration;746 Judson Place;26;46;16/08/2000 05:27;1972-07-21 10:46:40.000;9620.;49650.2226,,
1311;Elm Place Business Supplies;3901 Chester Ave. Apt. 3C;32;19;28/11/2001 12:00;2006-03-16 12:41:36.000;80320;4088.3614,,
1312;Eva Galler Galleries Inc.;54 Lakeview Terrace;39;46;04/11/1980 23:08;2000-10-08 20:46:40.000;32030;1396.7604,,
1313;Myles Building Consultants;2148 Eastview Dr.;21;38;28/02/1985 17:33;1970-02-11 23:34:56.000;66432;41345.0880,,
1314;AAA Daniels Antiques;1337 Cavell Ave.;37;16;19/12/2001 14:40;2004-04-16 21:46:40.000;94734;73520.5988,,
1315;Hibop Heating and Air Conditio;1287 Glencoe Ave.;43;12;14/01/2002 11:08;2004-07-23 20:46:40.000;9116.;76973.4640,,
1316;Got It All Electronics Supply;313 Grove Ave.;20;14;11/08/1977 07:02;1978-03-31 21:21:36.000;31008;76912.2245,,
1317;Vanity Town;654 Walnut Rd.;19;45;27/07/2001 00:07;1974-04-10 21:06:40.000;45944;23665.4628,,
1318;Bako Delicatessen;201-C Frontage Rd.;25;46;06/02/1974 05:20;1997-09-22 04:46:40.000;23760;74270.0287,,
1319;Froggy's Gourmet Catering;210 Cresant Rd.;18;26;01/07/1972 18:33;2005-08-20 04:48:16.000;97320;49650.7870,,
1320;John G. Hartling Ltd.;512 Hill;29;32;13/09/2003 19:42;1982-03-01 10:41:36.000;59130;10247.2483,,
1321;Got It All Electronics Supply;1795 Lake Cook Rd.;34;39;12/05/1980 07:13;1999-03-24 18:26:40.000;94200;46210.2216,,
1322;Griffith Paving and Sealcoatin;671 Blackstone Ave.;36;21;16/02/1980 14:40;1975-07-06 18:33:20.000;49879;64979.1384,,
1323;Glassman & Stone;852 Sumac Rd.;45;37;17/02/2000 00:40;1992-03-24 01:20:00.000;81548;71896.9448,,
1324;North Shore Appliance Service;445 Park Ave.;9;43;22/06/1974 20:07;1975-05-09 01:28:16.000;62062;80422.1120,,
1325;Darcy Frame and Matting Servic;969 Saxony Drive;14;20;04/07/2001 13:13;2005-02-07 20:54:56.000;5342.;6804.8916,,
1326;George Lee Antiques;12 Broadview Lane;9;19;13/06/1971 12:20;2001-01-05 10:00:00.000;707.9;89170.2423,,
1327;New Dehli Auto Exchange;865 Old Tall Tree Lane;29;25;21/07/1971 17:00;2000-04-05 11:33:20.000;64088;25396.5440,,
1328;Lambert & Locke Legal Services;929 Brittany Ave.;48;18;09/04/2001 10:40;1993-06-13 00:21:36.000;37258;40238.6930,,
1329;Chicagoland Cleaners;120 high St.;43;29;09/05/2001 07:13;1971-03-13 15:48:16.000;72508;98578.2494,,
1330;Caranisco Homes;3150 Skokie Valley Rd.;7;34;02/09/1983 06:08;1980-11-08 02:53:20.000;59564;30091.9188,,
1331;Masterlands Cleaning;1155 Ridgewood Drive;1;36;06/08/2002 05:02;2000-11-21 04:53:20.000;35279;84884.8514,,
1332;American Apartments;1550 Ridge Rd.;31;45;19/09/2003 14:35;1986-10-22 02:08:16.000;2238.;25608.0816,,
1333;Office Pro Supply Co.;3148 cottonwood Ct.;44;9;24/12/1985 08:13;1986-09-29 07:40:00.000;27603;117.2890,,
1334;Elle Hypnosis and Therapy Cent;406 Trinity Ct.;19;14;31/01/1996 14:53;1975-05-29 13:53:20.000;18215;62755.8424,,
1335;Rythmics Ltd.;1750 Lily Court;11;9;04/06/1993 21:55;1986-08-07 20:34:56.000;84586;22312.9448,,
1336;Keyth Contracting and Repair;1220 Heather Lane;38;29;30/12/1971 07:48;2000-05-15 15:13:20.000;47672;57300.3980,,
1337;Maintence Services of Maine;632 Roger Williams;21;48;29/08/2003 15:28;1982-01-26 21:08:16.000;18955;1096.1582,,
1338;Camp Oconomowoc;632 Roger Williams;43;43;17/10/1978 20:20;1997-10-14 04:33:20.000;55248;70252.2096,,
1339;Nirabi Auto Service;12 Craven Way;30;7;14/03/1975 20:13;1974-07-06 17:26:40.000;70730;31142.0096,,
1340;Nina's Snow Plowing;899 Harvard Ct;35;1;13/07/1975 17:13;1974-07-25 05:53:20.000;61974;88620.1336,,
1341;Arthur M. Feildberg Galleries;2678 Sheridan Rd.;20;31;23/05/1986 03:40;2005-01-13 18:53:20.000;48835;19494.5250,,
1342;Nyman Interior Design;43078 Kennedy Dr.;4;44;20/02/1985 06:02;2001-01-20 00:00:00.000;50340;90094.0816,,
1343;Facelift Kitchen and Bath;673 Calais Drive;20;19;16/01/1982 11:08;1986-03-12 08:26:40.000;81205;43750.7947,,
1344;Woodworks Co.;1019 Deerfield Rd.;44;11;02/06/1994 04:22;1994-12-08 15:20:00.000;80742;6392.2183,,
1345;Glenn Oaks Office Supplies;643 De Temple Rd.;36;38;29/01/1983 22:28;1996-07-06 14:33:20.000;64535;19170.7918,,
1346;Hibbard Road Suppliers;12 Broadview Lane;24;21;22/07/2004 00:20;2001-09-29 15:13:20.000;76400;63520.1640,,
1347;Pete's Auto Repair;4259 W. Lake Ave.;48;43;03/11/1989 12:40;1972-11-17 14:53:20.000;41202;58424.6250,,
1348;Hoffman Printing Center;313 Grove Ave.;2;30;16/03/1977 02:28;2005-07-23 19:13:20.000;42613;77794.7990,,
1349;janice Mann Accounting Service;175 beech St.;41;35;24/05/1990 15:40;2005-02-20 06:53:20.000;51776;25120.4828,,
1350;Office Pro Supply Co.;1957 Huntington Ave.;26;20;28/04/1994 11:02;2001-10-03 10:06:40.000;35952;75245.9222,,
1351;Block Boats and Lures;2644 Princeton Ln.;30;4;12/04/1970 09:20;1993-05-04 15:54:56.000;40188;57130.4300,,
1352;Rythmics Ltd.;550 Sheridan;38;20;01/06/1993 19:40;2006-05-18 21:53:20.000;84118;47792.4336,,
1353;Corbins, Rodriguez, & Savocchi;2870 Skokie Rd.;10;44;15/05/2001 09:42;1986-12-05 09:46:40.000;65939;82478.3699
1354;Pac Builders;750 Homewood Ave.;11;36;17/09/1980 09:28;2002-02-18 04:28:16.000;14380;76616.9609,,
1355;Cosmo Skin Care Center;2678 Sheridan Rd.;9;24;09/05/2005 13:40;2005-09-22 18:21:36.000;20704;27036.2443,,
1356;Salt & Pepper Catering Service;929 Brittany Ave.;29;48;25/09/1972 01:02;1985-07-10 17:13:20.000;8127.;85958.8016,,
1357;Elle Hypnosis and Therapy Cent;2632 Prarie Ln.;18;2;11/01/1977 10:42;1980-10-23 15:40:00.000;76902;98080.8535,,
1358;Portugal, Liddy, & Son Ltd.;654 Walnut Rd.;26;41;02/07/2000 02:07;2000-06-15 16:20:00.000;98460;30410.9352
1359;Truck-X Muffler Repair;917 Fairview Ave.  Apt. 982;3;26;19/11/2000 02:13;2000-12-23 06:00:00.000;37444;10104.4410,,
1360;Deer Lake Inn;266 Green Bay Rd.;25;30;04/10/2001 10:47;2000-08-11 00:46:40.000;47616;73694.8704,,
1361;Chands CPA;12 Fort Sheriden Ave.;41;38;01/03/2001 12:13;2001-08-12 19:14:56.000;35478;20526.4894,,
1362;Yale Remins Temp Agency;210 Cresant Rd.;40;10;14/11/1977 12:53;2004-07-24 15:28:16.000;73194;87450.8010,,
1363;Happ Aluminum Siding Co.;1575 Oakwood Ave.;49;11;31/05/1985 05:00;2006-06-09 16:34:56.000;40086;52784.9514,,
1364;AA Advertising;511 Maple Ave.  Apt. 1B;11;9;03/01/2006 13:35;1992-02-29 10:40:00.000;82208;63579.4843,,
1365;Mac Computer Warehouse;231 Sheriden Rd.;29;29;26/07/1983 21:40;2000-07-10 02:06:40.000;27985;61966.2668,,
1366;Marks, Marks, and Kaplan Ltd.;224  Highwood Ave.;40;18;19/07/2000 11:15;2006-07-14 03:53:20.000;2925.;8515.4970
1367;Metro Appliance Service;12 Fort Sheriden Ave.;11;26;14/06/1975 07:40;1993-02-04 12:01:36.000;66373;18863.5158,,
1368;Ampro Office Team Ltd.;1715 Chicago Ave.;7;3;06/12/1970 19:33;1989-01-11 13:08:16.000;30211;60300.5760,,
1369;AAA Daniels Antiques;115 Judson Rd.;30;25;14/06/1996 14:47;2001-08-29 02:33:20.000;36536;91575.4030,,
1370;Portugal, Liddy, & Son Ltd.;512 Hill;4;41;24/10/2001 10:35;1975-02-19 16:40:00.000;8279.;62565.1728
1371;Crossroads Construction, Inc.;12 Broadview Lane;1;40;19/01/1974 11:35;1977-05-18 11:40:00.000;18222;17394.5453,
1372;Bernhardt Ltd.;244 Briar Ln;42;49;29/04/2003 08:07;2005-11-13 16:40:00.000;85232;31628.8528,,
1373;Morgan Construction Co;746 Judson Place;6;11;02/02/1972 06:27;2007-07-24 19:00:00.000;52600;59300.1390,,
1374;Crosstracks Car Wash;3478 Bryn Mawr St.;10;29;18/12/1977 13:33;2000-05-11 00:06:40.000;75608;24376.9152,,
1375;Arthur M. Feildberg Galleries;21 Lakeview Terrace #2312;18;40;26/06/1986 00:48;1986-07-04 12:20:00.000;19544;62060.3566,,
1376;Salt & Pepper Catering Service;1235 Easton Rd.;28;11;23/03/2000 01:20;2004-07-17 22:33:20.000;41960;90008.7419,,
1377;Acturial Enterprises Ltd.;865 Old Tall Tree Lane;30;7;24/01/1982 13:35;2006-11-07 15:21:36.000;8723.;73732.7157,,
1378;Innman Paint and Glass;669 Kikaid;13;30;26/05/2006 13:13;2003-09-19 20:33:20.000;66776;72518.0360,,
1379;Cotton Thumb Ltd.;1233 Arbor Rd.;12;4;23/12/2005 12:53;1972-12-08 01:48:16.000;97587;884.8778,,
1380;Mail Boxes Et. Al.;12 Broadview Lane;42;1;28/04/2006 01:53;2005-09-18 23:26:40.000;84084;74716.2748,,
1381;Dean Barnett Furniture Repair;1155 Ridgewood Drive;11;42;05/02/1982 23:33;1997-02-07 07:20:00.000;8285.;16372.8780,,
1382;Dapper's Antiques;3062 Lindenwood Ln.;44;6;12/10/1987 02:20;1970-01-26 18:41:36.000;35054;57382.1948,,
1383;Truck-X Muffler Repair;2936 Arlington Ave.;46;10;06/10/1999 09:53;1985-10-22 12:08:16.000;10202;69610.9856,,
1384;K L Consulting;1882 St. Johns;38;18;01/11/2003 18:27;2003-08-12 09:54:56.000;17376;32548.6182,,
1385;Palmer Golf Supplies;1701 W. Mellody Rd.;21;28;27/07/1989 00:47;1993-07-22 01:13:20.000;88184;96800.5129,,
1386;Glenn Oaks Office Supplies;750 Homewood Ave.;20;30;31/07/2004 14:08;2005-02-17 03:08:16.000;37232;93731.6760,,
1387;Sigman and Freud Psychiatry;367Bluebird Terr.;48;13;03/10/1986 13:42;2006-11-02 11:34:56.000;52177;28770.0945,,
1388;Ernie's Foriegn Car Service;2024 St.Johns Ave.;35;12;08/01/1993 02:27;1974-06-05 22:33:20.000;39252;33520.6554,,
1389;Esmarda Chemical Manufacturers;2600 Winsor Mall;29;42;30/04/2003 05:55;1985-11-04 13:46:40.000;24774;11320.4169,,
1390;Gordon & Son Brockerage Ltd.;433 Burton Ave.;18;11;27/04/1975 20:47;1977-07-11 21:13:20.000;90591;42842.0692,,
1391;Derbin Contracting Services;1860 Parkside Ln.;8;44;18/07/1994 03:53;2006-12-19 03:46:40.000;22310;82822.1474,,
1392;Cosmo Skin Care Center;750 Homewood Ave.;40;46;30/01/1990 19:22;1977-03-30 08:53:20.000;55360;10080.6576,,
1393;Got It All Electronics Supply;4467 Sheridan Rd.;9;38;09/07/1998 17:00;2003-01-25 13:06:40.000;76986;95394.2484,,
